aa_ocompra;n_ocompra;aa_certificado;t_form_medicion;o_certificado;aa_factura;o_factura;t_factura;e_factura;t_fact_proveedor;n_suc_fact_proveedor;n_fact_proveedor;f_factura;fh_alta;f_autorizacion;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;i_pagado
2021;65643;2024;DRP;9462;2024;445416;FRP;Y;B;2;6155;2024-09-30 00:00:00;2024-10-07 09:14:59;2024-10-07 00:00:00;30521;29;0;0;9;3;3;5;0;1;10098299,89;10098299,89
2021;65641;2024;DRP;8855;2024;423087;FRP;Y;B;4;4598;2024-09-19 00:00:00;2024-09-25 08:13:16;2024-09-25 00:00:00;30385;29;0;0;53;3;3;5;0;1;14786961,95;14786961,95
2021;65641;2024;DRP;8855;2024;423087;FRP;Y;B;4;4598;2024-09-19 00:00:00;2024-09-25 08:13:16;2024-09-25 00:00:00;25529;29;0;0;1;3;3;5;0;1;985800,03;985800,03
2021;65641;2024;DRP;8855;2024;423087;FRP;Y;B;4;4598;2024-09-19 00:00:00;2024-09-25 08:13:16;2024-09-25 00:00:00;30521;29;0;0;9;3;3;5;0;1;74677323,2;74677323,2
2021;65644;2024;DRP;11115;2024;512259;FRP;Y;B;3;328;2024-11-13 00:00:00;2024-11-20 16:17:35;2024-11-21 00:00:00;37497;29;0;0;7;3;3;5;0;1;268992412,3;268992412,3
2021;65641;2024;DRP;11251;2024;507513;FRP;Y;B;4;4726;2024-11-16 00:00:00;2024-11-19 13:52:17;2024-11-20 00:00:00;13407;29;0;0;1;3;3;5;0;1;22263528,68;22263528,68
2021;65645;2024;DRP;10175;2024;467755;FRP;Y;B;2;497;2024-10-15 00:00:00;2024-10-18 15:01:13;2024-10-21 00:00:00;16793;29;0;0;1;3;3;5;0;1;73738729,55;73738729,55
2021;65645;2024;DRP;11236;2024;512958;FRP;Y;B;2;521;2024-11-15 00:00:00;2024-11-21 09:27:23;2024-11-21 00:00:00;16793;29;0;0;1;3;3;5;0;1;77466691,94;77466691,94
2021;65645;2024;DRP;11236;2024;512958;FRP;Y;B;2;521;2024-11-15 00:00:00;2024-11-21 09:27:23;2024-11-21 00:00:00;20657;29;0;0;57;3;3;5;0;1;15768363,56;15768363,56
2023;49402;2024;DRP;11093;2024;509868;FRP;Y;B;3;1055;2024-11-15 00:00:00;2024-11-20 12:00:18;2024-11-20 00:00:00;16457;45;0;0;31;3;3;1;0;1;71139264,06;71139264,06
2021;65645;2024;DRP;10434;2024;484675;FRP;Y;B;2;514;2024-10-29 00:00:00;2024-11-04 10:14:02;2024-11-04 00:00:00;38391;45;0;0;5;3;3;5;0;1;126442,68;126442,68
2021;65645;2024;DRP;10434;2024;484675;FRP;Y;B;2;514;2024-10-29 00:00:00;2024-11-04 10:14:02;2024-11-04 00:00:00;52315;45;0;0;7;3;3;5;0;1;1978724,57;1978724,57
2021;65642;2024;DRP;10725;2024;500605;FRP;Y;B;2;4740;2024-11-11 00:00:00;2024-11-14 04:15:13;2024-11-14 00:00:00;6338;29;0;0;40;3;3;5;0;1;445237,94;445237,94
2021;65642;2024;DRP;10725;2024;500605;FRP;Y;B;2;4740;2024-11-11 00:00:00;2024-11-14 04:15:13;2024-11-14 00:00:00;30482;29;0;0;1;3;3;5;0;1;1200384,48;1200384,48
2021;65642;2024;DRP;10725;2024;500605;FRP;Y;B;2;4740;2024-11-11 00:00:00;2024-11-14 04:15:13;2024-11-14 00:00:00;30521;29;0;0;9;3;3;5;0;1;106640937,8;106640937,8
2021;65642;2024;DRP;10725;2024;500605;FRP;Y;B;2;4740;2024-11-11 00:00:00;2024-11-14 04:15:13;2024-11-14 00:00:00;52315;29;0;0;7;3;3;5;0;1;8332753,1;8332753,1
2021;65640;2024;DRP;10174;2024;467776;FRP;Y;B;3;6099;2024-10-16 00:00:00;2024-10-18 15:06:34;2024-10-21 00:00:00;7405;29;0;0;1;3;3;5;0;1;8635569,6;8635569,6
2021;65639;2024;DRP;11169;2024;503406;FRP;Y;B;3;25708;2024-11-13 00:00:00;2024-11-15 09:18:56;2024-11-16 00:00:00;32310;29;0;0;1;3;3;5;0;1;215877370,7;215877370,7
2021;65639;2024;DRP;11169;2024;503406;FRP;Y;B;3;25708;2024-11-13 00:00:00;2024-11-15 09:18:56;2024-11-16 00:00:00;17002;29;0;0;27;3;3;5;0;1;306334037,3;306334037,3
2021;65638;2024;DRP;10722;2024;492876;FRP;Y;B;4;5831;2024-11-05 00:00:00;2024-11-07 15:42:57;2024-11-16 00:00:00;39371;55;0;0;3;3;3;5;0;1;32122248,95;32122248,95
2022;4;2024;DRP;9256;2024;554346;FRP;Y;B;2;11316;2024-12-10 00:00:00;2024-12-12 10:21:59;2024-12-12 00:00:00;31117;20;21;0;89;3;3;5;0;14;28599083,06;28599083,06
2023;84384;2024;DRP;10276;2024;470171;FRP;Y;B;2;6197;2024-10-17 00:00:00;2024-10-21 12:18:19;2024-10-22 00:00:00;38941;55;0;0;51;3;3;5;0;1;168882773,2;168882773,2
2021;65641;2024;DRP;10173;2024;468750;FRP;Y;B;4;4640;2024-10-17 00:00:00;2024-10-21 08:00:04;2024-10-21 00:00:00;25312;29;0;0;2;3;3;5;0;1;6760282,82;6760282,82
2021;65641;2024;DRP;10173;2024;468750;FRP;Y;B;4;4640;2024-10-17 00:00:00;2024-10-21 08:00:04;2024-10-21 00:00:00;4921;29;0;0;100;3;3;5;0;1;249282032,8;249282032,8
2021;65643;2024;DRP;11237;2024;507567;FRP;Y;B;2;6275;2024-11-15 00:00:00;2024-11-19 14:10:46;2024-11-20 00:00:00;2319;29;0;0;1;3;3;5;0;1;9371272,3;9371272,3
2021;65643;2024;DRP;11237;2024;507567;FRP;Y;B;2;6275;2024-11-15 00:00:00;2024-11-19 14:10:46;2024-11-20 00:00:00;1973;29;0;0;1;3;3;5;0;1;424817,05;424817,05
2021;65643;2024;DRP;11237;2024;507567;FRP;Y;B;2;6275;2024-11-15 00:00:00;2024-11-19 14:10:46;2024-11-20 00:00:00;13407;29;0;0;1;3;3;5;0;1;177533,83;177533,83
2021;65642;2024;DRP;11364;2024;521175;FRP;Y;B;2;4750;2024-11-25 00:00:00;2024-11-28 06:27:21;2024-11-29 00:00:00;52315;29;0;0;7;3;3;5;0;1;8332753,1;8332753,1
2021;65642;2024;DRP;11364;2024;521175;FRP;Y;B;2;4750;2024-11-25 00:00:00;2024-11-28 06:27:21;2024-11-29 00:00:00;20657;29;0;0;57;3;3;5;0;1;25376049,76;25376049,76
2021;65640;2024;DRP;11170;2024;509081;FRP;Y;B;3;6124;2024-11-15 00:00:00;2024-11-20 09:48:28;2024-11-20 00:00:00;6338;29;0;0;40;3;3;5;0;1;3275793,77;3275793,77
2021;65640;2024;DRP;11170;2024;509081;FRP;Y;B;3;6124;2024-11-15 00:00:00;2024-11-20 09:48:28;2024-11-20 00:00:00;7405;29;0;0;1;3;3;5;0;1;8635569,6;8635569,6
2021;65640;2024;DRP;11170;2024;509081;FRP;Y;B;3;6124;2024-11-15 00:00:00;2024-11-20 09:48:28;2024-11-20 00:00:00;4921;29;0;0;100;3;3;5;0;1;206190052,5;206190052,5
2023;77145;2024;DRP;11239;2024;549933;FRP;Y;B;7;1021;2024-12-02 00:00:00;2024-12-10 11:00:19;2024-12-10 00:00:00;54948;20;21;0;88;3;9;6;0;14;3052194,57;3052194,57
2021;65643;2024;DRP;10464;2024;484723;FRP;Y;B;2;6231;2024-10-31 00:00:00;2024-11-04 10:31:54;2024-11-04 00:00:00;36554;29;0;0;106;3;3;5;0;1;1478995,74;1478995,74
2021;65643;2024;DRP;10464;2024;484723;FRP;Y;B;2;6231;2024-10-31 00:00:00;2024-11-04 10:31:54;2024-11-04 00:00:00;16960;29;0;0;1;3;3;5;0;1;3834356,93;3834356,93
2021;65643;2024;DRP;10464;2024;484723;FRP;Y;B;2;6231;2024-10-31 00:00:00;2024-11-04 10:31:54;2024-11-04 00:00:00;17002;29;0;0;27;3;3;5;0;1;25997368,56;25997368,56
2021;65643;2024;DRP;10464;2024;484723;FRP;Y;B;2;6231;2024-10-31 00:00:00;2024-11-04 10:31:54;2024-11-04 00:00:00;52315;29;0;0;7;3;3;5;0;1;8606828,21;8606828,21
2021;65641;2024;DRP;10435;2024;495872;FRP;Y;B;4;4713;2024-11-07 00:00:00;2024-11-12 09:11:34;2024-11-12 00:00:00;25312;29;0;0;2;3;3;5;0;1;1587029,72;1587029,72
2021;65641;2024;DRP;10435;2024;495872;FRP;Y;B;4;4713;2024-11-07 00:00:00;2024-11-12 09:11:34;2024-11-12 00:00:00;2319;29;0;0;1;3;3;5;0;1;5186125,79;5186125,79
2021;65641;2024;DRP;10435;2024;495872;FRP;Y;B;4;4713;2024-11-07 00:00:00;2024-11-12 09:11:34;2024-11-12 00:00:00;6338;29;0;0;40;3;3;5;0;1;657196,71;657196,71
2021;65641;2024;DRP;10435;2024;495872;FRP;Y;B;4;4713;2024-11-07 00:00:00;2024-11-12 09:11:34;2024-11-12 00:00:00;7555;29;0;0;27;3;3;5;0;1;8404484,01;8404484,01
2021;65641;2024;DRP;10435;2024;495872;FRP;Y;B;4;4713;2024-11-07 00:00:00;2024-11-12 09:11:34;2024-11-12 00:00:00;16793;29;0;0;1;3;3;5;0;1;6245590,47;6245590,47
2021;65644;2024;DRP;12396;2024;561894;FRP;Y;B;3;339;2024-12-12 00:00:00;2024-12-17 11:12:38;2024-12-17 00:00:00;32310;29;0;0;1;3;3;5;0;1;4227502,41;4227502,41
2021;65644;2024;DRP;12396;2024;561894;FRP;Y;B;3;339;2024-12-12 00:00:00;2024-12-17 11:12:38;2024-12-17 00:00:00;16960;29;0;0;1;3;3;5;0;1;107829962;107829962
2021;65644;2024;DRP;12396;2024;561894;FRP;Y;B;3;339;2024-12-12 00:00:00;2024-12-17 11:12:38;2024-12-17 00:00:00;17002;29;0;0;27;3;3;5;0;1;28455343,28;28455343,28
2021;65639;2024;DRP;11419;2024;518465;FRP;Y;B;3;25743;2024-11-22 00:00:00;2024-11-26 08:15:42;2024-11-26 00:00:00;4921;29;0;0;100;3;3;5;0;1;63901826,86;63901826,86
2021;65638;2024;DRP;11434;2024;520551;FRP;Y;B;4;5877;2024-11-25 00:00:00;2024-11-27 12:27:40;2024-11-28 00:00:00;20657;29;0;0;57;3;3;5;0;1;157075686,7;157075686,7
2023;77145;2024;DRP;11859;2024;549941;FRP;Y;B;7;1022;2024-12-03 00:00:00;2024-12-10 11:01:54;2024-12-10 00:00:00;54945;20;21;0;88;3;3;3;0;14;264369,82;264369,82
2021;65639;2024;DRP;12398;2024;562183;FRP;Y;B;3;25903;2024-12-12 00:00:00;2024-12-17 12:29:31;2024-12-18 00:00:00;38391;29;0;0;5;3;3;5;0;1;2341023,17;2341023,17
2021;65639;2024;DRP;12398;2024;562183;FRP;Y;B;3;25903;2024-12-12 00:00:00;2024-12-17 12:29:31;2024-12-18 00:00:00;37211;29;0;0;65;3;3;5;0;1;297012,88;297012,88
2021;65643;2024;DRP;12542;2024;569800;FRP;Y;B;2;6359;2024-12-23 00:00:00;2024-12-26 14:58:52;2024-12-26 00:00:00;16960;20;21;0;1;3;3;5;0;1;3834356,93;3834356,93
2021;65643;2024;DRP;12542;2024;569800;FRP;Y;B;2;6359;2024-12-23 00:00:00;2024-12-26 14:58:52;2024-12-26 00:00:00;52315;20;21;0;7;3;3;5;0;1;8606828,21;8606828,21
2021;65638;2024;DRP;12605;2024;569760;FRP;Y;B;4;5951;2024-12-20 00:00:00;2024-12-26 14:38:14;2024-12-27 00:00:00;30521;55;0;0;9;3;3;5;0;1;3010493,6;3010493,6
2021;65638;2024;DRP;12605;2024;569760;FRP;Y;B;4;5951;2024-12-20 00:00:00;2024-12-26 14:38:14;2024-12-27 00:00:00;13407;55;0;0;1;3;3;5;0;1;2560396,92;2560396,92
2021;65638;2024;DRP;12605;2024;569760;FRP;Y;B;4;5951;2024-12-20 00:00:00;2024-12-26 14:38:14;2024-12-27 00:00:00;52315;55;0;0;7;3;3;5;0;1;11488146,74;11488146,74
2021;65638;2024;DRP;12605;2024;569760;FRP;Y;B;4;5951;2024-12-20 00:00:00;2024-12-26 14:38:14;2024-12-27 00:00:00;36554;55;0;0;106;3;3;5;0;1;580624,99;580624,99
2021;65638;2024;DRP;12605;2024;569760;FRP;Y;B;4;5951;2024-12-20 00:00:00;2024-12-26 14:38:14;2024-12-27 00:00:00;7405;55;0;0;1;3;3;5;0;1;17824165,99;17824165,99
2021;65638;2024;DRP;12605;2024;569760;FRP;Y;B;4;5951;2024-12-20 00:00:00;2024-12-26 14:38:14;2024-12-27 00:00:00;39274;55;0;0;69;3;3;5;0;1;902492,57;902492,57
2021;65641;2024;DRP;12389;2024;562000;FRP;Y;B;4;4747;2024-12-12 00:00:00;2024-12-17 11:39:02;2024-12-19 00:00:00;26155;29;0;0;1;3;3;5;0;1;34954958,2;34954958,2
2021;65639;2024;DRP;12099;2024;554312;FRP;Y;B;3;25886;2024-12-10 00:00:00;2024-12-12 10:12:54;2024-12-18 00:00:00;20657;55;0;0;57;3;3;5;0;1;1760183,72;1760183,72
2021;65638;2024;DRP;11821;2024;565020;FRP;Y;B;4;5930;2024-12-12 00:00:00;2024-12-18 13:31:37;2024-12-20 00:00:00;2655;29;0;0;10;3;3;5;0;1;4904256,8;4904256,8
2021;65638;2024;DRP;11821;2024;565020;FRP;Y;B;4;5930;2024-12-12 00:00:00;2024-12-18 13:31:37;2024-12-20 00:00:00;30521;29;0;0;9;3;3;5;0;1;869709,12;869709,12
2021;65638;2024;DRP;11821;2024;565020;FRP;Y;B;4;5930;2024-12-12 00:00:00;2024-12-18 13:31:37;2024-12-20 00:00:00;7405;29;0;0;1;3;3;5;0;1;5149268,46;5149268,46
2021;65638;2024;DRP;11821;2024;565020;FRP;Y;B;4;5930;2024-12-12 00:00:00;2024-12-18 13:31:37;2024-12-20 00:00:00;37211;29;0;0;65;3;3;5;0;1;98615,42;98615,42
2023;84384;2024;DRP;11935;2024;552143;FRP;Y;B;2;6327;2024-12-09 00:00:00;2024-12-11 10:11:24;2024-12-11 00:00:00;38941;55;0;0;51;3;3;5;0;1;186236556,2;186236556,2
2021;65640;2024;DRP;12745;2024;572434;FRP;X;B;3;999999;2024-12-27 00:00:00;2024-12-30 13:32:46;;34217;20;27;112;7;3;3;5;0;1;7671346,11;
2021;65640;2024;DRP;12745;2024;604107;FRP;Y;B;3;6151;2024-12-27 00:00:00;2025-02-19 14:44:39;2025-02-19 00:00:00;7405;60;0;0;1;3;3;5;0;1;9172004,09;9172004,09
2021;65640;2024;DRP;12745;2024;604107;FRP;Y;B;3;6151;2024-12-27 00:00:00;2025-02-19 14:44:39;2025-02-19 00:00:00;25312;60;0;0;2;3;3;5;0;1;523701,3;523701,3
2021;65644;2024;DRP;11896;2024;554908;FRP;Y;B;3;337;2024-12-10 00:00:00;2024-12-12 12:11:16;2024-12-12 00:00:00;4255;29;0;0;102;3;3;5;0;1;3944288,27;3944288,27
2021;65644;2024;DRP;11896;2024;554908;FRP;Y;B;3;337;2024-12-10 00:00:00;2024-12-12 12:11:16;2024-12-12 00:00:00;2319;29;0;0;1;3;3;5;0;1;3815298,39;3815298,39
2021;65642;2024;DRP;12746;2024;577377;FRP;Y;B;2;4809;2024-12-31 00:00:00;2025-01-06 13:08:28;2025-01-07 00:00:00;6338;20;21;0;40;3;3;5;0;1;472863,33;472863,33
2021;65642;2024;DRP;12746;2024;577377;FRP;Y;B;2;4809;2024-12-31 00:00:00;2025-01-06 13:08:28;2025-01-07 00:00:00;4921;20;21;0;100;3;3;5;0;1;107725082,1;107725082,1
2023;84483;2024;DRP;12585;2024;577833;FRP;Y;B;2;4787;2024-12-20 00:00:00;2025-01-07 08:21:40;2025-01-10 00:00:00;38941;55;0;0;51;3;3;5;0;1;212232664,7;212232664,7
2021;65641;2024;DRP;13300;2024;585769;FRP;Y;B;4;4779;2025-01-14 00:00:00;2025-01-16 06:47:39;2025-01-16 00:00:00;30385;29;0;0;53;3;3;5;0;1;16939032,43;16939032,43
2021;65641;2024;DRP;13300;2024;585769;FRP;Y;B;4;4779;2025-01-14 00:00:00;2025-01-16 06:47:39;2025-01-16 00:00:00;30521;29;0;0;9;3;3;5;0;1;85545739,78;85545739,78
2021;65641;2024;DRP;13300;2024;585769;FRP;Y;B;4;4779;2025-01-14 00:00:00;2025-01-16 06:47:39;2025-01-16 00:00:00;6338;29;0;0;40;3;3;5;0;1;3206895,68;3206895,68
2021;65641;2024;DRP;13300;2024;585769;FRP;Y;B;4;4779;2025-01-14 00:00:00;2025-01-16 06:47:39;2025-01-16 00:00:00;26155;29;0;0;1;3;3;5;0;1;37136237,9;37136237,9
2021;65640;2024;DRP;13390;2024;604108;FRP;Y;B;3;6156;2025-01-14 00:00:00;2025-02-19 14:44:40;2025-02-19 00:00:00;13407;60;0;0;1;3;3;5;0;1;2292022,18;2292022,18
2021;65640;2024;DRP;13390;2024;604108;FRP;Y;B;3;6156;2025-01-14 00:00:00;2025-02-19 14:44:40;2025-02-19 00:00:00;30521;60;0;0;9;3;3;5;0;1;62997057,6;62997057,6
2021;65638;2024;DRP;13391;2024;588421;FRP;Y;B;4;6009;2025-01-13 00:00:00;2025-01-21 07:06:50;2025-01-21 00:00:00;20657;55;0;0;57;3;3;5;0;1;179817251,7;179817251,7
2021;65643;2024;DRP;13867;2024;597077;FRP;Y;B;2;6456;2025-01-28 00:00:00;2025-02-04 12:07:58;2025-02-04 00:00:00;13407;20;21;0;1;3;3;5;0;1;209260,75;209260,75
2021;65643;2024;DRP;13867;2024;597077;FRP;Y;B;2;6456;2025-01-28 00:00:00;2025-02-04 12:07:58;2025-02-04 00:00:00;30521;20;21;0;9;3;3;5;0;1;124580476,8;124580476,8
2021;65645;2024;DRP;13494;2024;596519;FRP;Y;B;2;550;2025-01-27 00:00:00;2025-02-03 11:51:25;2025-02-03 00:00:00;6330;45;0;0;51;3;3;5;0;1;46974971,51;46974971,51
2024;46290;2024;DRP;14011;2024;598138;FRP;Y;B;2;265;2025-02-03 00:00:00;2025-02-05 16:25:01;2025-02-06 00:00:00;16457;45;0;0;31;3;3;1;0;1;12122439,15;12122439,15
2021;65644;2024;DRP;14015;2024;597366;FRP;Y;B;3;386;2025-01-31 00:00:00;2025-02-04 15:21:04;2025-02-05 00:00:00;37497;29;0;0;7;3;3;5;0;1;31302836,54;31302836,54
2021;65644;2024;DRP;14015;2024;597366;FRP;Y;B;3;386;2025-01-31 00:00:00;2025-02-04 15:21:04;2025-02-05 00:00:00;6338;29;0;0;40;3;3;5;0;1;5108359,78;5108359,78
2021;65644;2024;DRP;14015;2024;597366;FRP;Y;B;3;386;2025-01-31 00:00:00;2025-02-04 15:21:04;2025-02-05 00:00:00;4921;29;0;0;100;3;3;5;0;1;98831362,6;98831362,6
2021;65644;2024;DRP;14015;2024;597366;FRP;Y;B;3;386;2025-01-31 00:00:00;2025-02-04 15:21:04;2025-02-05 00:00:00;13407;29;0;0;1;3;3;5;0;1;2881137,97;2881137,97
2023;85404;2024;DRP;13856;2024;596764;FRP;Y;B;2;6482;2025-01-31 00:00:00;2025-02-04 07:49:48;2025-02-04 00:00:00;38941;55;0;0;51;3;3;5;0;1;219778789,1;219778789,1
2023;84384;2024;DRP;12997;2024;576556;FRP;Y;B;2;6370;2024-12-30 00:00:00;2025-01-03 15:53:37;2025-01-06 00:00:00;38941;55;0;0;51;3;3;5;0;1;181724102,4;181724102,4
2021;65639;2024;DRP;13903;2024;594647;FRP;Y;B;3;26162;2025-01-27 00:00:00;2025-01-29 07:25:02;2025-01-29 00:00:00;32310;29;0;0;1;3;3;5;0;1;25126452,87;25126452,87
2021;65639;2024;DRP;13903;2024;594647;FRP;Y;B;3;26162;2025-01-27 00:00:00;2025-01-29 07:25:02;2025-01-29 00:00:00;6338;29;0;0;40;3;3;5;0;1;25497,89;25497,89
2021;65639;2024;DRP;13903;2024;594647;FRP;Y;B;3;26162;2025-01-27 00:00:00;2025-01-29 07:25:02;2025-01-29 00:00:00;16960;29;0;0;1;3;3;5;0;1;6888348,95;6888348,95
2021;65639;2024;DRP;13903;2024;594647;FRP;Y;B;3;26162;2025-01-27 00:00:00;2025-01-29 07:25:02;2025-01-29 00:00:00;20657;29;0;0;57;3;3;5;0;1;39807135,13;39807135,13
2021;65639;2024;DRP;13903;2024;594647;FRP;Y;B;3;26162;2025-01-27 00:00:00;2025-01-29 07:25:02;2025-01-29 00:00:00;37211;29;0;0;65;3;3;5;0;1;32539,76;32539,76
2021;65642;2024;DRP;14030;2024;597395;FRP;Y;B;2;4833;2025-02-03 00:00:00;2025-02-04 17:23:19;2025-02-05 00:00:00;36554;20;21;0;106;3;3;5;0;1;600721,42;600721,42
2021;65642;2024;DRP;14030;2024;597395;FRP;Y;B;2;4833;2025-02-03 00:00:00;2025-02-04 17:23:19;2025-02-05 00:00:00;30482;20;21;0;1;3;3;5;0;1;1274863,94;1274863,94
2021;65642;2024;DRP;14030;2024;597395;FRP;Y;B;2;4833;2025-02-03 00:00:00;2025-02-04 17:23:19;2025-02-05 00:00:00;30521;20;21;0;9;3;3;5;0;1;204659265,6;204659265,6
2021;65641;2024;DRP;13905;2024;594395;FRP;Y;B;4;4782;2025-01-27 00:00:00;2025-01-28 13:35:26;2025-01-29 00:00:00;30385;29;0;0;53;3;3;5;0;1;1856069,28;1856069,28
2021;65641;2024;DRP;13905;2024;594395;FRP;Y;B;4;4782;2025-01-27 00:00:00;2025-01-28 13:35:26;2025-01-29 00:00:00;25529;29;0;0;1;3;3;5;0;1;123738,27;123738,27
2021;65641;2024;DRP;13905;2024;594395;FRP;Y;B;4;4782;2025-01-27 00:00:00;2025-01-28 13:35:26;2025-01-29 00:00:00;20657;29;0;0;57;3;3;5;0;1;9847241,23;9847241,23
2021;65641;2024;DRP;13905;2024;594395;FRP;Y;B;4;4782;2025-01-27 00:00:00;2025-01-28 13:35:26;2025-01-29 00:00:00;13407;29;0;0;1;3;3;5;0;1;2591723,71;2591723,71
2021;65645;2024;DRP;12887;2024;583812;FRP;Y;B;2;540;2025-01-07 00:00:00;2025-01-13 11:59:20;2025-01-14 00:00:00;38391;29;0;0;5;3;3;5;0;1;163932,66;163932,66
2021;65645;2024;DRP;12887;2024;583812;FRP;Y;B;2;540;2025-01-07 00:00:00;2025-01-13 11:59:20;2025-01-14 00:00:00;34217;29;0;0;7;3;3;5;0;1;1445066,39;1445066,39
2021;65645;2024;DRP;12887;2024;583812;FRP;Y;B;2;540;2025-01-07 00:00:00;2025-01-13 11:59:20;2025-01-14 00:00:00;63479;29;0;0;44;3;3;5;0;4;1122437,45;1122437,45
2021;65640;2024;DRP;13849;2024;604109;FRP;Y;B;3;6167;2025-01-27 00:00:00;2025-02-19 14:44:40;2025-02-19 00:00:00;25312;60;0;0;2;3;3;5;0;1;57138,42;57138,42
2024;46291;2024;DRP;13900;2024;597388;FRP;Y;B;2;822;2025-02-03 00:00:00;2025-02-04 16:44:41;2025-02-05 00:00:00;16457;45;0;0;31;3;3;1;0;1;46262933,98;46262933,98
2021;65639;2024;DRP;13392;2024;585515;FRP;Y;B;3;26093;2025-01-13 00:00:00;2025-01-15 12:15:01;2025-01-16 00:00:00;30521;29;0;0;9;3;3;5;0;1;26076231,46;26076231,46
2021;65639;2024;DRP;13392;2024;585515;FRP;Y;B;3;26093;2025-01-13 00:00:00;2025-01-15 12:15:01;2025-01-16 00:00:00;13407;29;0;0;1;3;3;5;0;1;13114023,31;13114023,31
2021;65639;2024;DRP;13392;2024;585515;FRP;Y;B;3;26093;2025-01-13 00:00:00;2025-01-15 12:15:01;2025-01-16 00:00:00;2319;29;0;0;1;3;3;5;0;1;92125986,12;92125986,12
2021;65639;2024;DRP;13392;2024;585515;FRP;Y;B;3;26093;2025-01-13 00:00:00;2025-01-15 12:15:01;2025-01-16 00:00:00;38391;29;0;0;5;3;3;5;0;1;2341023,17;2341023,17
2021;65644;2024;DRP;13298;2024;584852;FRP;Y;B;3;364;2025-01-13 00:00:00;2025-01-14 15:09:03;2025-01-14 00:00:00;17002;29;0;0;27;3;3;5;0;1;28455343,28;28455343,28
2021;65644;2024;DRP;13298;2024;584852;FRP;Y;B;3;364;2025-01-13 00:00:00;2025-01-14 15:09:03;2025-01-14 00:00:00;16793;29;0;0;1;3;3;5;0;1;117081289,3;117081289,3
2021;65644;2024;DRP;13298;2024;584852;FRP;Y;B;3;364;2025-01-13 00:00:00;2025-01-14 15:09:03;2025-01-14 00:00:00;30482;29;0;0;1;3;3;5;0;1;84217864,25;84217864,25
2021;65644;2024;DRP;13298;2024;584852;FRP;Y;B;3;364;2025-01-13 00:00:00;2025-01-14 15:09:03;2025-01-14 00:00:00;13407;29;0;0;1;3;3;5;0;1;26302718,62;26302718,62
2023;84056;2024;DRP;13557;2024;596762;FRP;Y;B;2;6480;2025-01-31 00:00:00;2025-02-04 07:49:48;2025-02-04 00:00:00;38941;55;0;0;51;3;3;5;0;1;297023875,3;297023875,3
2021;65638;2024;DRP;12890;2024;580998;FRP;Y;B;4;5993;2025-01-07 00:00:00;2025-01-09 12:49:52;2025-01-14 00:00:00;13407;55;0;0;1;3;3;5;0;1;477011,7;477011,7
2021;65638;2024;DRP;12890;2024;580998;FRP;Y;B;4;5993;2025-01-07 00:00:00;2025-01-09 12:49:52;2025-01-14 00:00:00;52315;55;0;0;7;3;3;5;0;1;2140285,51;2140285,51
2021;65638;2024;DRP;12890;2024;580998;FRP;Y;B;4;5993;2025-01-07 00:00:00;2025-01-09 12:49:52;2025-01-14 00:00:00;30337;55;0;0;86;3;3;5;0;1;559781,33;559781,33
2021;65638;2024;DRP;12890;2024;580998;FRP;Y;B;4;5993;2025-01-07 00:00:00;2025-01-09 12:49:52;2025-01-14 00:00:00;39274;55;0;0;69;3;3;5;0;1;168137,81;168137,81
2023;84680;2024;DRP;13564;2024;598064;FRP;Y;B;2;4826;2025-01-31 00:00:00;2025-02-05 14:08:04;2025-02-14 00:00:00;38941;55;0;0;51;3;3;5;0;1;233849045,3;233849045,3
2021;65645;2025;DRP;1002;2025;108902;FRP;Y;B;2;584;2025-03-25 00:00:00;2025-04-08 09:06:31;2025-04-08 00:00:00;6623;45;0;0;100;3;3;5;0;4;68684692,31;68684692,31
2021;65645;2025;DRP;1002;2025;108902;FRP;Y;B;2;584;2025-03-25 00:00:00;2025-04-08 09:06:31;2025-04-08 00:00:00;17436;45;0;0;1;3;3;5;0;1;4702039,61;4702039,61
2021;65645;2025;DRP;1002;2025;108902;FRP;Y;B;2;584;2025-03-25 00:00:00;2025-04-08 09:06:31;2025-04-08 00:00:00;26473;45;0;0;86;3;3;5;0;1;5059056,83;5059056,83
2021;65645;2025;DRP;1002;2025;108902;FRP;Y;B;2;584;2025-03-25 00:00:00;2025-04-08 09:06:31;2025-04-08 00:00:00;16543;45;0;0;1;3;3;5;0;8;70640289,42;70640289,42
2021;65639;2025;DRP;999;2025;91471;FRP;Y;B;3;26508;2025-03-26 00:00:00;2025-03-28 13:27:44;2025-03-29 00:00:00;14168;29;0;0;1;3;3;5;0;1;9938958,77;9938958,77
2021;65639;2025;DRP;999;2025;91471;FRP;Y;B;3;26508;2025-03-26 00:00:00;2025-03-28 13:27:44;2025-03-29 00:00:00;18619;29;0;0;57;3;3;5;0;1;381596535,8;381596535,8
2021;65639;2025;DRP;999;2025;91471;FRP;Y;B;3;26508;2025-03-26 00:00:00;2025-03-28 13:27:44;2025-03-29 00:00:00;24183;29;0;0;22;3;3;5;0;9;7713997,52;7713997,52
