aa_ocompra;t_ocompra;n_ocompra;aa_factura;t_factura;o_factura;aa_precepcion;t_precepcion;n_precepcion;aa_formulario;t_formulario;o_formulario;f_emision;f_autorizacion;e_firma;u_firma;f_firma;f_vencimiento_factura;importe_op;importe_pago;fh_pago;c_mediopago;e_pago;importe_factura;neto
2024;OCC;67361;2024;FCG;600230;2024;PRD;465996;2024;C41;514704;2025-02-18 00:00:00;2025-02-18 00:00:00;F;FRANCHEL3;2025-02-18 14:25:49;2025-02-27 00:00:00;284357,85;284357,85;2025-03-26 12:51:49;BANCO;C;284357,85;274385,69
2024;OCC;65708;2024;FCG;587295;2024;PRD;462057;2024;C41;502853;2025-01-20 00:00:00;2025-01-20 00:00:00;F;RGAUTO3;2025-01-21 15:26:07;2025-01-31 00:00:00;1124562,61;1124562,61;2025-02-17 13:28:32;BANCO;C;1124562,61;1069910,22
2024;OCC;66601;2024;FCG;590899;2024;PRD;464261;2024;C41;504916;2025-01-22 00:00:00;2025-01-22 00:00:00;F;JCGAUTO2;2025-01-23 09:13:59;2025-02-03 00:00:00;101390;101390;2025-01-27 11:19:13;BANCO;C;101390;99459,17
2024;OCC;68508;2024;FCG;598386;2024;PRD;468130;2024;C41;512239;2025-02-07 00:00:00;2025-02-07 00:00:00;F;JCGAUTO2;2025-02-07 14:55:16;2025-02-18 00:00:00;19296649,81;19296649,81;2025-03-10 10:20:20;BANCO;C;19296649,81;18674839,01
2024;OCC;64261;2024;FCG;581303;2024;PRD;458477;2024;C41;497882;2025-01-10 00:00:00;2025-01-10 00:00:00;F;FRANCHEL3;2025-01-10 12:36:30;2025-01-24 00:00:00;45074,44;45074,44;2025-01-20 10:35:22;BANCO;C;45074,44;44398,32
2024;OCC;68658;2024;FCG;600000;2024;PRD;468401;2024;C41;514597;2025-02-18 00:00:00;2025-02-18 00:00:00;F;FRANCHEL3;2025-02-18 10:21:24;2025-02-26 00:00:00;22326524,84;22326524,84;2025-02-25 11:30:10;BANCO;C;22326524,84;21439420,17
2024;OCC;64444;2024;FCG;583525;2024;PRD;459197;2024;C41;499573;2025-01-14 00:00:00;2025-01-14 00:00:00;F;LGABELLI;2025-01-14 16:48:38;2025-01-27 00:00:00;792880,25;792880,25;2025-01-20 10:35:25;BANCO;C;792880,25;753334,71
2024;OCC;69073;2024;FCG;607335;2024;PRD;469044;2024;C41;516050;2025-02-26 00:00:00;2025-02-26 00:00:00;F;RGAUTO3;2025-02-28 12:27:44;2025-03-13 00:00:00;2375959,65;2375959,65;2025-03-21 12:11:56;BANCO;C;2375959,65;2282755,57
2024;OCC;67505;2024;FCG;598192;2024;PRD;466131;2024;C41;511501;2025-02-06 00:00:00;2025-02-06 00:00:00;F;RGAUTO3;2025-02-07 09:38:03;2025-02-19 00:00:00;23112792,72;23112792,72;2025-02-11 14:53:18;BANCO;C;23112792,72;22194399,78
2024;OCC;67239;2024;FCG;594756;2024;PRD;465564;2024;C41;508381;2025-01-29 00:00:00;2025-01-29 00:00:00;F;FRANCHEL3;2025-01-29 10:32:03;2025-02-12 00:00:00;998658,79;998658,79;2025-03-07 14:33:14;BANCO;C;998658,79;960262,17
2024;OCC;67234;2024;FCG;594750;2024;PRD;465561;2024;C41;508376;2025-01-29 00:00:00;2025-01-29 00:00:00;F;FRANCHEL3;2025-01-29 10:32:01;2025-02-12 00:00:00;1708618,49;1708618,49;2025-03-07 14:33:14;BANCO;C;1708618,49;1641970,17
2024;OCC;67499;2024;FCG;596917;2024;PRD;466127;2024;C41;511741;2025-02-06 00:00:00;2025-02-06 00:00:00;F;BUONVISO2;2025-02-07 10:00:26;2025-03-12 00:00:00;182142,68;182142,68;2025-02-28 13:49:58;BANCO;C;182142,68;152901,47
2024;OCC;67430;2024;FCG;600116;2024;PRD;466030;2024;C41;513672;2025-02-13 00:00:00;2025-02-13 00:00:00;F;RGAUTO3;2025-02-13 11:59:43;2025-02-26 00:00:00;3244858,37;3244858,37;2025-02-17 13:28:34;BANCO;C;3244858,37;2987283,53
2024;OCC;66724;2024;FCG;591904;2024;PRD;464303;2024;C41;505865;2025-01-23 00:00:00;2025-01-25 00:00:00;F;RGAUTO3;2025-01-27 13:52:08;2025-02-06 00:00:00;13487000,74;13487000,74;2025-01-28 11:31:55;BANCO;C;13487000,74;12771309,7
2024;OCC;66877;2024;FCG;591912;2024;PRD;464653;2024;C41;505735;2025-01-23 00:00:00;2025-01-23 00:00:00;F;RGAUTO3;2025-01-27 13:51:56;2025-02-06 00:00:00;8386,95;8386,95;2025-01-28 11:31:54;BANCO;C;8386,95;7761,41
2024;OCC;68501;2024;FCG;597908;2024;PRD;468143;2024;C41;511580;2025-02-06 00:00:00;2025-02-06 00:00:00;F;RGAUTO3;2025-02-10 14:11:19;2025-02-19 00:00:00;57177,38;57177,38;2025-03-10 10:20:19;BANCO;C;57177,38;47949,71
2024;OCC;68054;2024;FCG;597304;2024;PRD;467186;2024;C41;510972;2025-02-05 00:00:00;2025-02-05 00:00:00;F;JCGAUTO2;2025-02-05 14:16:31;2025-02-14 00:00:00;170504,9;170504,9;2025-02-17 13:28:29;BANCO;C;170504,9;165750,28
2024;OCC;68059;2024;FCG;597291;2024;PRD;467190;2024;C41;510781;2025-02-04 00:00:00;2025-02-04 00:00:00;F;RGAUTO3;2025-02-04 15:02:53;2025-02-18 00:00:00;67095,6;67095,6;2025-02-10 10:48:00;BANCO;C;67095,6;65534,66
2024;OCC;68062;2024;FCG;597306;2024;PRD;467194;2024;C41;510983;2025-02-05 00:00:00;2025-02-05 00:00:00;F;JCGAUTO2;2025-02-05 14:16:32;2025-02-14 00:00:00;97080978,83;97080978,83;2025-02-17 13:28:29;BANCO;C;97080978,83;93610273,17
2024;OCC;69091;2024;FCG;608951;2024;PRD;469118;2024;C41;517641;2025-03-21 00:00:00;2025-03-21 00:00:00;F;RGAUTO3;2025-03-25 11:06:02;2025-04-08 00:00:00;1041148,05;1041148,05;2025-03-27 12:39:15;BANCO;C;1041148,05;969826,2
2024;OCC;69055;2024;FCG;607427;2024;PRD;469034;2024;C41;516161;2025-02-27 00:00:00;2025-02-27 00:00:00;F;RGAUTO3;2025-03-05 11:15:15;2025-03-14 00:00:00;3409701,55;3409701,55;2025-03-21 12:11:54;BANCO;C;3409701,55;3275361,38
2024;OCC;69080;2024;FCG;607724;2024;PRD;469111;2024;C41;516358;2025-02-28 00:00:00;2025-02-28 00:00:00;F;JCGAUTO2;2025-02-28 15:18:22;2025-03-14 00:00:00;411445,33;411445,33;2025-03-21 12:11:59;BANCO;C;411445,33;399501,77
2024;OCC;69190;2024;FCG;607100;2024;PRD;469235;2024;C41;515795;2025-02-24 00:00:00;2025-02-24 00:00:00;F;JCGAUTO2;2025-02-25 13:01:47;2025-03-07 00:00:00;1036773,16;1036773,16;2025-03-05 15:48:12;BANCO;C;1036773,16;1004635,64
2024;OCC;68859;2024;FCG;604112;2024;PRD;468712;2024;C41;515172;2025-02-20 00:00:00;2025-02-20 00:00:00;F;JCGAUTO2;2025-02-21 12:57:40;2025-02-28 00:00:00;19503145,03;19503145,03;2025-02-27 10:42:46;BANCO;C;19503145,03;18075600,98
2024;OCC;69042;2024;FCG;607114;2024;PRD;469021;2024;C41;515625;2025-02-21 00:00:00;2025-02-21 00:00:00;F;FRANCHEL3;2025-02-21 13:46:56;2025-03-11 00:00:00;1359051,3;1359051,3;2025-02-24 12:34:48;BANCO;C;1359051,3;1306313,44
2024;OCC;69188;2024;FCG;607102;2024;PRD;469237;2024;C41;515797;2025-02-24 00:00:00;2025-02-24 00:00:00;F;JCGAUTO2;2025-02-25 13:01:49;2025-03-07 00:00:00;21334197,7;21334197,7;2025-03-17 12:36:45;BANCO;C;21334197,7;20646587,57
2025;OCC;24051;2025;FCG;121706;2025;PRD;97497;2025;C41;106756;2025-04-14 00:00:00;2025-04-14 00:00:00;F;RGAUTO3;2025-04-16 14:47:56;2025-04-30 00:00:00;300397,77;300397,77;2025-05-08 12:19:26;BANCO;C;300397,77;288316,37
2025;OCC;22601;2025;FCG;93347;2025;PRD;78260;2025;C41;87514;2025-04-01 00:00:00;2025-04-01 00:00:00;F;JCGAUTO2;2025-04-01 15:23:02;2025-04-11 00:00:00;20707,96;20707,96;2025-04-14 11:39:30;BANCO;C;20707,96;19604,96
2025;OCC;27620;2025;FCG;150978;2025;PRD;116895;2025;C41;135895;2025-05-12 00:00:00;2025-05-12 00:00:00;F;RGAUTO3;2025-05-13 09:08:31;2025-05-22 00:00:00;190590,52;190590,52;2025-05-13 11:43:22;BANCO;C;190590,52;182443,77
2025;OCC;27765;2025;FCG;152729;2025;PRD;117486;2025;C41;135131;2025-05-12 00:00:00;2025-05-13 00:00:00;F;RGAUTO3;2025-05-13 14:06:36;2025-05-23 00:00:00;1884867;1884867;2025-05-19 11:42:29;BANCO;C;1884867;1792356,48
2025;OCC;28451;2025;FCG;164029;2025;PRD;122950;2025;C41;143738;2025-05-19 00:00:00;2025-05-19 00:00:00;F;FRANCHEL3;2025-05-19 13:42:45;2025-06-02 00:00:00;4314653,02;4314653,02;2025-05-29 12:16:15;BANCO;C;4314653,02;4144301,75
2025;OCC;32220;2025;FCG;195091;2025;PRD;150544;2025;C41;181929;2025-06-10 00:00:00;2025-06-10 00:00:00;F;RGAUTO3;2025-06-10 14:17:38;2025-06-18 00:00:00;4442069,94;4442069,94;2025-06-17 14:19:42;BANCO;C;4442069,94;4222227,63
2025;OCC;32179;2025;FCG;189207;2025;PRD;150437;2025;C41;164603;2025-06-02 00:00:00;2025-06-02 00:00:00;F;JCGAUTO2;2025-06-02 13:53:59;2025-06-11 00:00:00;5011342,94;5011342,94;2025-06-09 11:43:27;BANCO;C;5011342,94;4850853,1
2024;OCC;66609;2024;FCG;605665;2024;PRD;464042;2024;C41;515948;2025-02-25 00:00:00;2025-02-26 00:00:00;F;RGAUTO3;2025-02-26 12:28:50;2025-03-10 00:00:00;825132,33;825132,33;2025-03-10 10:27:12;BANCO;C;825132,33;654917,77
2023;OCC;93010;2023;FCG;674011;2023;PRD;501062;2023;C41;558128;2024-04-09 00:00:00;2024-04-09 00:00:00;F;VBERALDI;2024-04-09 09:55:41;2024-04-19 00:00:00;277171,79;277171,79;2024-04-26 10:45:23;BANCO;C;277171,79;266523,49
2023;OCC;93055;2023;FCG;673682;2023;PRD;501114;2023;C41;557789;2024-03-25 00:00:00;2024-03-25 00:00:00;F;BUONVISO2;2024-03-25 12:33:28;2024-04-12 00:00:00;1338731,58;1338731,58;2024-03-27 11:22:39;BANCO;C;1338731,58;1241993,53
2023;OCC;93006;2023;FCG;673381;2023;PRD;501058;2023;C41;557487;2024-03-19 00:00:00;2024-03-19 00:00:00;F;RGAUTO3;2024-03-19 14:52:31;2024-04-05 00:00:00;225844,97;225844,97;2024-03-25 09:35:07;BANCO;C;225844,97;215158,86
2023;OCC;93038;2023;FCG;674472;2023;PRD;501087;2023;C41;558547;2024-04-26 00:00:00;2024-04-26 00:00:00;F;RGAUTO3;2024-05-02 11:39:44;2024-05-13 00:00:00;1009830,97;1009830,97;2024-05-07 12:07:32;BANCO;C;1009830,97;801214,67
2023;OCC;93045;2023;FCG;673629;2023;PRD;501103;2023;C41;557965;2024-04-03 00:00:00;2024-04-03 00:00:00;F;BUONVISO2;2024-04-05 11:55:15;2024-04-11 00:00:00;1882942,22;1882942,22;2024-04-18 10:44:05;BANCO;C;1882942,22;1802821,14
2024;OCC;2362;2024;FCG;7374;2024;PRD;1275;2024;C41;8183;2024-02-01 00:00:00;2024-02-01 00:00:00;F;FRANCHEL3;2024-02-01 13:26:34;2024-02-19 00:00:00;750000;750000;2024-02-02 13:13:44;BANCO;C;750000;693848,65
2024;OCC;2394;2024;FCG;34490;2024;PRD;1319;2024;C41;35912;2024-02-21 00:00:00;2024-02-21 00:00:00;F;FRANCHEL3;2024-02-22 09:03:06;2024-03-05 00:00:00;1200000;1200000;2024-02-29 12:17:57;BANCO;C;1200000;1119672
2024;OCC;37996;2024;FCG;322352;2024;PRD;267650;2024;C41;282611;2024-07-26 00:00:00;2024-07-26 00:00:00;F;LGABELLI;2024-07-26 15:07:57;2024-08-09 00:00:00;1008026;1008026;2024-07-29 10:33:53;BANCO;C;1008026;830025,74
2024;OCC;41007;2024;FCG;361051;2024;PRD;289504;2024;C41;312519;2024-08-16 00:00:00;2024-08-16 00:00:00;F;RGAUTO3;2024-08-19 14:36:36;2024-08-29 00:00:00;6694822,92;6694822,92;2024-08-26 11:05:42;BANCO;C;6694822,92;6340913,57
2024;OCC;46090;2024;FCG;411535;2024;PRD;322198;2024;C41;360459;2024-09-23 00:00:00;2024-09-23 00:00:00;F;PDIAZBOS;2024-09-24 14:35:37;2024-10-03 00:00:00;15164148,84;15164148,84;2024-09-26 12:04:42;BANCO;C;15164148,84;14054499,02
2024;OCC;47398;2024;FCG;423090;2024;PRD;337092;2024;C41;365184;2024-09-25 00:00:00;2024-09-25 00:00:00;F;RGAUTO3;2024-09-25 12:34:36;2024-10-09 00:00:00;3787617,14;3787617,14;2024-09-30 10:53:11;BANCO;C;3787617,14;3587215,15
2024;OCC;49213;2024;FCG;448771;2024;PRD;362736;2024;C41;392538;2024-10-09 00:00:00;2024-10-09 00:00:00;F;JCGAUTO2;2024-10-10 11:44:15;2024-10-22 00:00:00;573180;573180;2024-10-21 11:05:34;BANCO;C;573180;555367,33
2024;OCC;49070;2024;FCG;448452;2024;PRD;360101;2024;C41;392145;2024-10-09 00:00:00;2024-10-09 00:00:00;F;JCGAUTO2;2024-10-10 11:42:26;2024-10-21 00:00:00;71018896,16;71018896,16;2024-10-21 12:06:45;BANCO;C;71018896,16;68480286,89
2024;OCC;49078;2024;FCG;449579;2024;PRD;360372;2024;C41;392261;2024-10-09 00:00:00;2024-10-09 00:00:00;F;BUONVISO2;2024-10-09 11:37:39;2024-10-23 00:00:00;221415,48;221415,48;2024-10-14 10:40:09;BANCO;C;221415,48;213179,46
2024;OCC;48904;2024;FCG;450105;2024;PRD;356965;2024;C41;392096;2024-10-09 00:00:00;2024-10-09 00:00:00;F;RGAUTO3;2024-10-09 12:28:08;2024-10-24 00:00:00;33547,8;33547,8;2024-10-14 11:27:40;BANCO;C;33547,8;28133,62
2024;OCC;49082;2024;FCG;458947;2024;PRD;368081;2024;C41;405779;2024-10-18 00:00:00;2024-10-18 00:00:00;F;RGAUTO3;2024-10-21 08:49:48;2024-10-28 00:00:00;9417836,53;9417836,53;2024-11-04 12:08:15;BANCO;C;9417836,53;7710908,92
2024;OCC;50520;2024;FCG;465618;2024;PRD;374727;2024;C41;405864;2024-10-18 00:00:00;2024-10-21 00:00:00;F;RGAUTO3;2024-10-21 14:20:03;2024-10-31 00:00:00;39130622,66;39130622,66;2024-10-28 12:08:27;BANCO;C;39130622,66;37047694,47
2024;OCC;50525;2024;FCG;466285;2024;PRD;374841;2024;C41;405897;2024-10-18 00:00:00;2024-10-18 00:00:00;F;FRANCHEL3;2024-10-18 13:43:16;2024-10-31 00:00:00;179225,4;179225,4;2024-10-28 12:08:25;BANCO;C;179225,4;172814,71
2024;OCC;50516;2024;FCG;467703;2024;PRD;374853;2024;C41;406521;2024-10-21 00:00:00;2024-10-21 00:00:00;F;RGAUTO3;2024-10-21 14:20:19;2024-11-01 00:00:00;31005;31005;2024-10-28 12:08:27;BANCO;C;31005;30229,87
2024;OCC;53066;2024;FCG;490006;2024;PRD;385831;2024;C41;421937;2024-11-06 00:00:00;2024-11-06 00:00:00;F;JCGAUTO2;2024-11-06 15:31:28;2024-11-19 00:00:00;244838,89;244838,89;2024-11-19 13:32:06;BANCO;C;244838,89;228244,3
2024;OCC;53034;2024;FCG;482829;2024;PRD;385735;2024;C41;417341;2024-11-01 00:00:00;2024-11-04 00:00:00;F;RGAUTO3;2024-11-06 08:23:36;2024-11-15 00:00:00;94068,29;94068,29;2024-12-26 13:09:08;BANCO;C;94068,29;76064,87
2024;OCC;51710;2024;FCG;475050;2024;PRD;380700;2024;C41;413057;2024-10-27 00:00:00;2024-10-27 00:00:00;F;RGAUTO3;2024-10-28 09:07:51;2024-11-07 00:00:00;307768;307768;2024-11-04 12:08:15;BANCO;C;307768;294061,7
2024;OCC;51708;2024;FCG;475010;2024;PRD;380711;2024;C41;413055;2024-10-27 00:00:00;2024-10-27 00:00:00;F;RGAUTO3;2024-10-28 09:07:50;2024-11-07 00:00:00;8386,95;8386,95;2024-11-04 12:08:05;BANCO;C;8386,95;7761,4
2024;OCC;54835;2024;FCG;498990;2024;PRD;395410;2024;C41;432782;2024-11-14 00:00:00;2024-11-14 00:00:00;F;JCGAUTO2;2024-11-15 13:57:25;2024-11-25 00:00:00;61489185,94;61489185,94;2024-11-25 11:14:34;BANCO;C;61489185,94;59291401,64
2024;OCC;54833;2024;FCG;498524;2024;PRD;395406;2024;C41;431799;2024-11-14 00:00:00;2024-11-14 00:00:00;F;FRANCHEL3;2024-11-14 10:59:27;2024-11-28 00:00:00;143957;143957;2024-11-19 13:32:05;BANCO;C;143957;139072,17
2024;OCC;55115;2024;FCG;502193;2024;PRD;397416;2024;C41;433236;2024-11-14 00:00:00;2024-11-19 00:00:00;F;RGAUTO3;2024-11-19 09:18:54;2024-11-29 00:00:00;1217183,22;1217183,22;2024-11-28 12:20:57;BANCO;C;1217183,22;1165865,84
2024;OCC;54932;2024;FCG;503456;2024;PRD;396853;2024;C41;436375;2024-11-17 00:00:00;2024-11-17 00:00:00;F;RGAUTO3;2024-11-19 11:27:32;2024-12-02 00:00:00;2154071,36;2154071,36;2024-12-23 13:12:20;BANCO;C;2154071,36;2048156,25
2024;OCC;54922;2024;FCG;503954;2024;PRD;396674;2024;C41;439600;2024-11-20 00:00:00;2024-11-20 00:00:00;F;FRANCHEL3;2024-11-20 12:31:18;2024-12-02 00:00:00;88890,7;88890,7;2024-12-26 13:09:12;BANCO;C;88890,7;86388,3
2024;OCC;54929;2024;FCG;503962;2024;PRD;396732;2024;C41;439583;2024-11-20 00:00:00;2024-11-20 00:00:00;F;FRANCHEL3;2024-11-20 12:31:05;2024-12-02 00:00:00;58247,35;58247,35;2024-12-26 13:09:12;BANCO;C;58247,35;56892,26
2024;OCC;62101;2024;FCG;571390;2024;PRD;449629;2024;C41;490886;2024-12-30 00:00:00;2025-01-02 00:00:00;F;RGAUTO3;2025-01-02 13:33:34;2025-01-14 00:00:00;6289591,41;6289591,41;2025-01-06 11:15:33;BANCO;C;6289591,41;5957266,51
2021;OCC;38566;2021;FCG;284935;2021;PRD;200747;2021;C41;237236;2021-08-03 00:00:00;2021-08-03 00:00:00;F;RGAUTO3;2021-08-04 09:22:19;2021-09-06 00:00:00;130874,5;130874,5;2021-08-18 11:29:46;BANCO;C;130874,5;127009,96
2022;OCC;39621;2022;FCG;208225;2022;PRD;175291;2022;C41;194329;2022-06-23 00:00:00;2022-06-23 00:00:00;F;VBERALDI;2022-06-23 12:41:29;2022-08-01 00:00:00;3310943,21;3310943,21;2022-07-18 10:32:11;BANCO;C;3310943,21;2769666,81
2022;OCC;82076;2022;FCG;571893;2022;PRD;448037;2022;C41;495461;2023-01-31 00:00:00;2023-01-31 00:00:00;F;RGAUTO3;2023-02-01 08:52:48;2023-02-13 00:00:00;726400;726400;2023-02-08 10:15:43;BANCO;C;726400;696316,09
2022;OCC;59681;2022;FCG;391669;2022;PRD;302874;2022;C41;336128;2022-09-29 00:00:00;2022-09-29 00:00:00;F;JCGAUTO2;2022-09-29 13:55:44;2022-11-11 00:00:00;3344916,49;3344916,49;2022-10-11 13:15:30;BANCO;C;13379665,96;1200309,29
2022;OCC;67516;2022;FCG;475685;2022;PRD;365189;2022;C41;412862;2022-11-15 00:00:00;2022-11-15 00:00:00;F;JCGAUTO2;2022-11-15 11:35:39;2022-12-29 00:00:00;147063;147063;2022-11-28 11:44:15;BANCO;C;147063;125481,22
2022;OCC;76170;2022;FCG;576493;2022;PRD;447984;2022;C41;496935;2023-02-03 00:00:00;2023-02-03 00:00:00;F;RGAUTO3;2023-02-03 12:10:38;2023-02-16 00:00:00;2269374;2269374;2023-02-08 12:07:19;BANCO;C;2269374;2066473,74
2022;OCC;76323;2022;FCG;571938;2022;PRD;448018;2022;C41;495484;2023-01-31 00:00:00;2023-01-31 00:00:00;F;RGAUTO3;2023-02-01 08:52:51;2023-02-13 00:00:00;1486324;1486324;2023-02-23 13:06:45;CH_DIF;C;1486324;1434509,82
2022;OCC;82139;2022;FCG;571426;2022;PRD;448118;2022;C41;494794;2023-01-27 00:00:00;2023-01-27 00:00:00;F;EBUSQUET;2023-01-30 14:51:55;2023-02-10 00:00:00;2081161;2081161;2023-02-06 11:33:08;BANCO;C;2081161;1545384,26
2022;OCC;82913;2022;FCG;581193;2022;PRD;449914;2022;C41;501872;2023-02-16 00:00:00;2023-02-16 00:00:00;F;RGAUTO3;2023-03-02 15:50:40;2023-03-06 00:00:00;76041,68;76041,68;2023-03-06 10:47:12;BANCO;C;76041,68;63769,55
2022;OCC;82989;2022;FCG;581191;2022;PRD;450113;2022;C41;502131;2023-02-17 00:00:00;2023-03-02 00:00:00;F;RGAUTO3;2023-03-02 15:50:52;2023-03-06 00:00:00;62902,22;62902,22;2023-03-06 10:47:11;BANCO;C;62902,22;52750,64
2022;OCC;83000;2022;FCG;579593;2022;PRD;450145;2022;C41;500643;2023-02-14 00:00:00;2023-02-14 00:00:00;F;GEPEREYRA;2023-02-14 14:39:02;2023-02-28 00:00:00;21761291,56;21761291,56;2023-02-22 13:18:28;BANCO;C;21761291,56;18034380,74
2022;OCC;83717;2022;FCG;582942;2022;PRD;451285;2022;C41;504020;2023-03-02 00:00:00;2023-03-07 00:00:00;F;LGABELLI;2023-03-07 18:08:22;2023-03-15 00:00:00;83869,5;83869,5;2023-03-20 10:57:26;BANCO;C;83869,5;73465,76
2022;OCC;84094;2022;FCG;581247;2022;PRD;451806;2022;C41;501880;2023-02-16 00:00:00;2023-02-17 00:00:00;F;VBERALDI;2023-02-22 10:04:28;2023-03-06 00:00:00;2766391,5;2766391,5;2023-02-27 11:04:23;BANCO;C;8299174,5;2430788,42
2022;OCC;84339;2022;FCG;582933;2022;PRD;452130;2022;C41;504675;2023-03-06 00:00:00;2023-03-08 00:00:00;F;LGABELLI;2023-03-09 08:43:44;2023-03-15 00:00:00;4072309,21;4072309,21;2023-03-13 10:35:28;BANCO;C;16289236,84;3336332,96
2023;OCC;24446;2023;FCG;71215;2023;PRD;52991;2023;C41;65534;2023-03-14 00:00:00;2023-03-14 00:00:00;F;FRANCHEL3;2023-03-14 13:01:19;2023-03-27 00:00:00;12931647,73;12931647,73;2023-04-03 11:16:32;BANCO;C;12931647,73;12373510,34
2023;OCC;33268;2023;FCG;145699;2023;PRD;118159;2023;C41;129277;2023-04-25 00:00:00;2023-04-25 00:00:00;F;RGAUTO3;2023-04-25 17:53:49;2023-05-10 00:00:00;20607066,94;20607066,94;2023-05-15 12:15:21;BANCO;C;20607066,94;19716856,66
2023;OCC;40924;2023;FCG;189669;2023;PRD;160778;2023;C41;171843;2023-05-24 00:00:00;2023-05-24 00:00:00;F;BUONVISO2;2023-05-29 12:21:19;2023-06-08 00:00:00;907990,19;907990,19;2023-06-16 13:10:43;BANCO;C;907990,19;877553,94
2023;OCC;47350;2023;FCG;240093;2023;PRD;194871;2023;C41;210614;2023-06-26 00:00:00;2023-06-28 00:00:00;F;RGAUTO3;2023-06-28 15:11:05;2023-07-10 00:00:00;316417,43;316417,43;2023-08-10 12:31:08;BANCO;C;316417,43;302005,34
2023;OCC;54980;2023;FCG;302205;2023;PRD;245057;2023;C41;267140;2023-07-25 00:00:00;2023-07-25 00:00:00;F;RGAUTO3;2023-07-25 13:12:01;2023-08-08 00:00:00;34261982,68;34261982,68;2023-07-31 10:41:50;BANCO;C;34261982,68;32780999,81
2023;OCC;54800;2023;FCG;315193;2023;PRD;254011;2023;C41;279128;2023-08-03 00:00:00;2023-08-03 00:00:00;F;RGAUTO3;2023-08-07 09:26:17;2023-08-16 00:00:00;2785650;2785650;2023-08-09 10:41:52;BANCO;C;2785650;2640746,77
2023;OCC;54823;2023;FCG;315263;2023;PRD;254046;2023;C41;279131;2023-08-03 00:00:00;2023-08-03 00:00:00;F;RGAUTO3;2023-08-07 09:26:23;2023-08-16 00:00:00;975573;975573;2023-08-09 10:41:53;BANCO;C;975573;925698,81
2023;OCC;74293;2023;FCG;483849;2023;PRD;374549;2023;C41;416623;2023-10-20 00:00:00;2023-10-20 00:00:00;F;FRANCHEL3;2023-10-20 11:18:26;2023-11-01 00:00:00;496920,28;496920,28;2023-11-07 13:06:12;BANCO;C;496920,28;476764,69
2023;OCC;60163;2023;FCG;334945;2023;PRD;272660;2023;C41;294052;2023-08-09 00:00:00;2023-08-09 00:00:00;F;RGAUTO3;2023-08-10 09:43:40;2023-08-24 00:00:00;94075418,24;94075418,24;2023-08-14 10:19:20;BANCO;C;94075418,24;90006639,21
2023;OCC;66034;2023;FCG;396084;2023;PRD;314041;2023;C41;348640;2023-09-11 00:00:00;2023-09-11 00:00:00;F;BUONVISO2;2023-09-11 09:31:14;2023-09-22 00:00:00;691022,94;691022,94;2023-09-18 11:38:26;BANCO;C;691022,94;668180,54
2023;OCC;66583;2023;FCG;407692;2023;PRD;319832;2023;C41;362500;2023-09-14 00:00:00;2023-09-14 00:00:00;F;BUONVISO2;2023-09-14 13:00:24;2023-09-27 00:00:00;1088962,39;1088962,39;2023-09-25 10:31:34;BANCO;C;1088962,39;1052192,1
2023;OCC;67519;2023;FCG;434862;2023;PRD;332893;2023;C41;385590;2023-10-02 00:00:00;2023-10-02 00:00:00;F;LGABELLI;2023-10-04 12:08:09;2023-10-12 00:00:00;3801795,65;3801795,65;2023-10-09 10:53:22;BANCO;C;3801795,65;3113543,61
2023;OCC;67515;2023;FCG;416442;2023;PRD;332826;2023;C41;366814;2023-09-18 00:00:00;2023-09-18 00:00:00;F;FRANCHEL3;2023-09-18 08:49:52;2023-10-02 00:00:00;24248811,43;24248811,43;2023-09-21 11:10:01;CHEQUE;C;24248811,43;3000000
2023;OCC;70105;2023;FCG;432497;2023;PRD;347495;2023;C41;379173;2023-09-27 00:00:00;2023-09-27 00:00:00;F;FRANCHEL3;2023-09-27 10:16:09;2023-10-10 00:00:00;1790161,18;1790161,18;2023-10-02 10:55:18;BANCO;C;1790161,18;1714054,22
2023;OCC;67724;2023;FCG;414255;2023;PRD;335235;2023;C41;366821;2023-09-18 00:00:00;2023-09-18 00:00:00;F;JCGAUTO2;2023-09-18 12:22:38;2023-09-29 00:00:00;63388960,94;63388960,94;2023-09-21 11:09:30;CHEQUE;C;63388960,94;20000000
2023;OCC;76515;2023;FCG;588537;2023;PRD;387857;2023;C41;513027;2023-12-06 00:00:00;2023-12-06 00:00:00;F;FRANCHEL3;2023-12-06 10:16:00;2023-12-15 00:00:00;3663180,36;3663180,36;2023-12-14 13:29:55;BANCO;C;3663180,36;3506038,22
2023;OCC;69530;2023;FCG;425597;2023;PRD;344666;2023;C41;376204;2023-09-25 00:00:00;2023-10-02 00:00:00;F;RGAUTO3;2023-10-03 13:14:09;2023-10-06 00:00:00;126213,33;126213,33;2023-11-07 12:42:18;BANCO;C;126213,33;105101,4
2023;OCC;79267;2023;FCG;546987;2023;PRD;417815;2023;C41;458267;2023-11-09 00:00:00;2023-11-09 00:00:00;F;RGAUTO3;2023-11-09 14:55:54;2023-11-24 00:00:00;4464113,53;4464113,53;2023-11-13 10:30:03;BANCO;C;4464113,53;3655725,78
2023;OCC;79216;2023;FCG;546976;2023;PRD;417075;2023;C41;458898;2023-11-09 00:00:00;2023-11-09 00:00:00;F;RGAUTO3;2023-11-09 14:56:22;2023-11-24 00:00:00;31874328,44;31874328,44;2023-11-21 12:14:54;BANCO;C;31874328,44;26095433,54
