aa_oca_original;n_oca_original;aa_precepcion;t_precepcion;n_precepcion;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_formulario
2021;65638;2022;PRD;322106;48336;40;0;0;3;3;5;2;121712,2;A
2021;65638;2022;PRD;322106;48347;40;0;0;3;3;5;14;35772,2;A
2021;32296;2022;PRD;270232;16064;45;0;0;3;3;1;1;6959934,18;A
2021;65640;2023;PRD;46440;10537;40;0;0;3;3;5;7;86336,25;A
2021;65643;2023;PRD;303699;2242;9;0;0;3;3;5;15;30409,19;A
2021;65643;2023;PRD;303699;2769;21;0;0;3;3;5;4;670813;A
2021;65643;2023;PRD;303699;16569;50;0;0;3;3;5;14;214845,98;A
2021;65643;2023;PRD;303699;52077;70;0;0;3;3;5;1;117136,55;A
2021;32662;2023;PRD;47835;34573;26;26;0;3;3;3;4;2624873,37;A
2020;37067;2023;PRD;47475;31813;20;23;0;3;3;1;14;205583,8;A
2020;37067;2023;PRD;47479;31815;20;23;0;3;3;3;14;335088,36;A
2020;46098;2023;PRD;47074;34561;26;26;0;3;3;1;4;6423734,65;A
2021;65640;2023;PRD;46440;2771;21;0;0;3;3;5;7;129251,66;A
2021;65642;2022;PRD;192288;50959;21;0;0;3;3;5;12;63327,68;A
2021;37224;2022;PRD;172875;45153;55;0;0;3;3;5;1;10266684,65;A
2021;54913;2022;PRD;147562;47164;70;0;0;3;3;1;12;226291,64;A
2021;37224;2022;PRD;450046;45153;55;0;0;3;3;5;1;5246960,13;A
2022;37672;2022;PRD;449385;61094;35;0;0;3;3;5;4;2399819,36;A
2021;65645;2024;PRD;381916;16793;45;0;0;3;3;5;1;980311,1;A
2021;65645;2024;PRD;381935;16793;45;0;0;3;3;5;1;1024783,91;A
2021;65643;2024;PRD;381948;4921;29;0;0;3;3;5;1;7019911,84;A
2021;65643;2024;PRD;381948;7405;35;0;0;3;3;5;1;1095864;A
2021;65644;2024;PRD;363325;6338;31;0;0;3;3;5;1;3153428,79;A
2021;65644;2024;PRD;363325;16793;45;0;0;3;3;5;1;292608,7;A
2021;65644;2024;PRD;363325;30385;20;21;0;3;3;5;1;73850,7;A
2021;65644;2024;PRD;363325;38391;20;21;934;3;3;5;1;6407,8;A
2021;32662;2022;PRD;136292;34055;26;26;0;3;3;1;4;200249,6;A
2021;32662;2022;PRD;136292;34067;26;26;0;3;3;3;4;2624873,37;A
2021;65641;2023;PRD;123343;2769;21;0;0;3;3;5;4;1720032,84;A
2021;65639;2023;PRD;80045;25462;60;0;0;3;3;5;1;718589;A
2021;65639;2023;PRD;80045;34809;26;26;0;3;3;5;8;13915409,96;A
2021;65643;2024;PRD;89932;2319;21;0;0;3;3;5;1;670813;A
2021;65643;2024;PRD;89932;16478;45;0;0;3;3;5;1;949514,77;A
2021;65643;2024;PRD;89932;37497;50;0;513;3;3;5;1;951794,45;A
2021;65643;2023;PRD;56609;10544;40;0;0;3;3;5;15;4912402,3;A
2020;37067;2023;PRD;272466;31826;20;23;0;3;9;6;14;288193,3;A
2022;4;2023;PRD;315141;31937;20;23;0;3;3;5;14;4039410;A
2022;4;2023;PRD;315162;31937;20;23;0;3;3;5;14;2019705;A
2021;65639;2024;PRD;366241;26155;75;0;0;3;3;5;1;859680;A
2021;65639;2024;PRD;366241;40835;24;0;0;3;3;5;1;477600;A
2022;37695;2024;PRD;360290;9075;35;0;0;3;3;5;4;524101,9;A
2022;33509;2023;PRD;80544;46025;45;0;0;3;3;1;1;11174114,39;A
2021;65640;2023;PRD;85870;2770;21;0;0;3;3;5;6;1331760;A
2021;65640;2023;PRD;85870;10533;40;0;0;3;3;5;3;206528,96;A
2021;65640;2023;PRD;85870;34807;26;26;0;3;3;5;6;5506280,08;A
2021;32722;2023;PRD;122858;16324;45;0;0;3;3;1;1;1777619,73;A
2021;65644;2024;PRD;87514;36554;20;28;0;3;3;5;1;633814,79;A
2021;65644;2024;PRD;87518;2319;21;0;0;3;3;5;1;2196808,49;A
2021;65644;2024;PRD;87518;4255;24;0;0;3;3;5;1;2271079,5;A
2021;65644;2024;PRD;87518;16793;45;0;0;3;3;5;1;292608,7;A
2021;65644;2024;PRD;87518;38391;20;21;934;3;3;5;1;6407,8;A
2021;65639;2024;PRD;87719;37211;75;0;510;3;3;5;1;20138,8;A
2021;65639;2024;PRD;87719;38391;20;21;934;3;3;5;1;158731,83;A
2021;65639;2024;PRD;87721;16960;50;0;0;3;3;5;1;4263186,73;A
2021;65638;2024;PRD;89926;39274;45;0;0;3;3;5;1;60496;A
2021;65643;2024;PRD;89929;4921;29;0;0;3;3;5;1;7019911,84;A
2021;32662;2024;PRD;142041;4847;29;0;0;3;3;1;4;316606,59;A
2021;65645;2024;PRD;89864;7405;35;0;0;3;3;5;1;352273,78;A
2021;65645;2024;PRD;89864;34217;21;0;270;3;3;5;1;556067,83;A
2021;65645;2024;PRD;89864;38391;20;21;934;3;3;5;1;63082;A
2021;65642;2024;PRD;89872;30385;20;21;0;3;3;5;1;69334,65;A
2021;65642;2024;PRD;89872;30475;20;21;0;3;3;5;1;249767,83;A
2021;65641;2024;PRD;89876;2378;21;0;0;3;3;5;1;1207260,25;A
2021;65641;2024;PRD;89881;17002;50;0;0;3;3;5;1;43566,6;A
2021;65641;2024;PRD;89881;20657;55;0;0;3;3;5;1;6108199,8;A
2021;65641;2024;PRD;89881;32310;20;24;0;3;3;5;1;848575,8;A
2021;65640;2024;PRD;89887;4921;29;0;0;3;3;5;1;13884803,33;A
2021;65640;2024;PRD;89887;38391;20;21;934;3;3;5;1;2367,09;A
2021;65640;2024;PRD;89891;16960;50;0;0;3;3;5;1;457390,52;A
2021;65640;2024;PRD;89891;38391;20;21;934;3;3;5;1;2367,09;A
2021;65639;2024;PRD;89905;26155;75;0;0;3;3;5;1;859680;A
2021;65639;2023;PRD;115306;25464;60;0;0;3;3;5;9;421084;A
2021;65639;2023;PRD;115306;34802;26;26;0;3;3;5;1;1474322,17;A
2022;4;2023;PRD;279166;31937;20;23;0;3;3;5;14;2019705;A
2021;65642;2023;PRD;297581;7078;28;0;0;3;3;5;1;37381,3;A
2021;65642;2023;PRD;297581;54884;21;0;0;3;3;5;3;29425,03;A
2021;65642;2023;PRD;297581;56731;45;0;0;3;3;5;13;299455,2;A
2021;32557;2023;PRD;259257;34561;26;26;0;3;3;1;4;592864,61;A
2021;65641;2024;PRD;370573;7405;35;0;0;3;3;5;1;458157,7;A
2021;65640;2024;PRD;370588;25312;60;0;0;3;3;5;1;33203,39;A
2021;65640;2024;PRD;370588;30385;20;21;0;3;3;5;1;241228,3;A
2021;65640;2024;PRD;370588;30521;20;21;0;3;3;5;1;323615,95;A
2021;65640;2024;PRD;370588;34217;21;0;270;3;3;5;1;486374;A
2021;65640;2024;PRD;370588;38391;20;21;934;3;3;5;1;2367,09;A
2021;65643;2024;PRD;442463;16478;45;0;0;3;3;5;1;997584,77;A
2021;65638;2022;PRD;189769;48347;40;0;0;3;3;5;14;84409,6;A
2021;65638;2022;PRD;189769;50945;50;0;0;3;3;5;14;198242,38;A
2021;65644;2022;PRD;156927;40738;20;21;0;3;3;5;4;263382,25;A
2021;65644;2022;PRD;156927;46131;50;0;0;3;3;5;4;334980,15;A
2021;65642;2022;PRD;156952;45848;21;0;0;3;3;5;4;175464,18;A
2021;54913;2022;PRD;142551;44913;70;0;0;3;3;1;15;35927,36;A
2021;32623;2022;PRD;168988;34067;26;26;0;3;3;3;4;4545000;A
2020;46023;2022;PRD;169013;34055;26;26;0;3;3;1;4;10505642,7;A
2021;32565;2024;PRD;82384;4847;29;0;0;3;3;1;4;768652,38;A
2021;65640;2025;PRD;97668;6623;29;0;0;3;3;5;4;5118788,18;A
2021;65640;2025;PRD;97668;7415;31;0;0;3;3;5;3;247940;A
2021;65640;2025;PRD;97668;41674;20;27;112;3;3;5;4;9942068,18;A
2021;65643;2025;PRD;63316;41674;20;27;112;3;3;5;4;590924,38;A
2021;65638;2024;PRD;386927;20652;55;0;0;3;3;5;1;8687724,78;A
2021;65638;2024;PRD;386927;29466;45;0;210;3;3;5;1;770074,95;A
2021;65638;2024;PRD;447891;37211;75;0;510;3;3;5;1;22881,87;A
2021;65645;2024;PRD;400868;4921;29;0;0;3;3;5;1;7585802,08;A
2021;65645;2024;PRD;400868;16793;45;0;0;3;3;5;1;5579619,13;A
2021;65645;2024;PRD;400868;38391;20;21;934;3;3;5;1;63082;A
2021;65641;2024;PRD;400883;2655;21;0;0;3;3;5;1;5842168,02;A
2021;65641;2024;PRD;400883;6338;31;0;0;3;3;5;1;217966,16;A
2021;65641;2024;PRD;400883;7555;35;0;0;3;3;5;1;2787435;A
2021;65641;2024;PRD;400883;25312;60;0;0;3;3;5;1;526355;A
2021;65641;2024;PRD;400883;30521;20;21;0;3;3;5;1;5814369,53;A
2021;65641;2024;PRD;400883;32310;20;24;0;3;3;5;1;848575,8;A
2021;65642;2024;PRD;406372;2319;21;0;0;3;3;5;1;4010781,2;A
2023;84384;2024;PRD;404009;38941;55;0;0;3;3;5;1;54651960;A
2021;65642;2023;PRD;130438;10541;40;0;0;3;3;5;11;469969,96;A
2021;65642;2023;PRD;130438;15187;45;0;0;3;3;5;12;1201311,9;A
2021;65642;2023;PRD;130438;28767;20;21;0;3;3;5;13;153398,83;A
2021;65640;2023;PRD;130487;28135;20;27;210;3;3;5;7;4737303,16;A
2021;65644;2023;PRD;130526;10532;40;0;0;3;3;5;2;8256;A
2021;65644;2023;PRD;115285;2241;9;0;0;3;3;5;1;2285386,95;A
2021;65644;2023;PRD;115285;2768;21;0;0;3;3;5;2;1180255,6;A
2021;65644;2023;PRD;115285;7265;35;0;0;3;3;5;3;8365183,65;A
2021;65644;2023;PRD;115285;16746;50;0;0;3;3;5;4;3516220,24;A
2021;65639;2023;PRD;115306;2772;21;0;0;3;3;5;8;3756226,87;A
2021;65639;2023;PRD;115306;2773;21;0;0;3;3;5;9;457615,8;A
2021;65639;2023;PRD;115306;10538;40;0;0;3;3;5;8;353463,81;A
2022;53374;2023;PRD;110562;25951;70;0;0;3;3;1;4;1114382,92;A
2021;65639;2025;PRD;56931;7413;31;0;0;3;3;5;4;2757643,78;A
2021;65639;2025;PRD;56931;41674;20;27;112;3;3;5;4;177100;A
2021;65642;2025;PRD;71566;7413;31;0;0;3;3;5;4;250057,5;A
2021;65642;2025;PRD;71566;17436;50;0;0;3;3;5;1;1831510,95;A
2021;65642;2025;PRD;71566;27892;20;21;0;3;3;5;1;12909506,3;A
2022;37695;2025;PRD;83706;7697;35;0;0;3;3;5;4;524101,9;A
2021;32565;2024;PRD;438237;4849;29;0;0;3;3;3;4;4386271,27;A
2021;32662;2024;PRD;438266;4849;29;0;0;3;3;3;4;4772082,13;A
2021;65640;2024;PRD;450225;16960;50;0;0;3;3;5;1;457390,52;A
2021;65640;2024;PRD;450225;25312;60;0;0;3;3;5;1;33203,39;A
2021;65640;2024;PRD;450225;30521;20;21;0;3;3;5;1;3994100,95;A
2021;32662;2024;PRD;397920;4849;29;0;0;3;3;3;4;6860153,31;A
2021;65642;2024;PRD;450226;39274;45;0;0;3;3;5;1;189654,96;A
2021;65641;2025;PRD;91101;17436;50;0;0;3;3;5;1;425040;A
2021;65641;2025;PRD;91101;24179;60;0;0;3;3;5;4;566720;A
2021;65644;2025;PRD;88910;3948;24;0;0;3;3;5;4;7758783,8;A
2021;65644;2025;PRD;88910;18619;55;0;0;3;3;5;1;1841840;A
2021;65644;2025;PRD;88910;24181;60;0;0;3;3;5;4;11622380;A
2021;65644;2025;PRD;88910;26869;20;21;0;3;3;5;4;70840;A
2021;65644;2025;PRD;88910;28616;20;24;0;3;3;5;4;283360;A
2022;37628;2025;PRD;179136;7697;35;0;0;3;3;5;4;771150,2;A
2022;37672;2025;PRD;179238;7697;35;0;0;3;3;5;4;300982,24;A
2021;65640;2025;PRD;174785;2823;21;0;0;3;3;5;4;462577,5;A
2021;65640;2025;PRD;174785;7413;31;0;0;3;3;5;4;143797,5;A
2021;65640;2025;PRD;174785;26869;20;21;0;3;3;5;4;963270;A
2021;65642;2025;PRD;178169;7415;31;0;0;3;3;5;3;35420;A
2021;65642;2025;PRD;178169;17440;50;0;0;3;3;5;1;212520;A
2021;65642;2025;PRD;178169;18619;55;0;0;3;3;5;1;1664740;A
2021;65642;2025;PRD;178169;33743;20;28;0;3;3;5;1;70840;A
2023;84055;2025;PRD;183184;22183;55;0;0;3;3;5;1;59759270;A
2014;56571;2015;PRD;585381;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585415;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;518503;3673;21;0;0;3;3;5;1;2003;A
2019;43545;2021;PRD;92129;5927;21;0;0;3;3;5;15;209181,32;A
2020;37067;2021;PRD;55459;44363;20;23;0;3;3;1;14;110811,75;A
2020;36826;2021;PRD;57357;44302;55;0;0;3;3;5;1;13895450;A
2020;46015;2021;PRD;63459;35420;26;26;0;3;3;1;4;2677243,92;A
2020;37067;2021;PRD;67672;44363;20;23;0;3;3;1;14;38767,68;A
2020;46158;2021;PRD;72035;35420;26;26;0;3;3;1;4;6252461,23;A
2020;46023;2021;PRD;278846;35420;26;26;0;3;3;1;4;9137373,96;A
2019;52257;2021;PRD;240161;24507;55;0;0;3;3;5;1;1291560;A
2021;37210;2021;PRD;240215;44302;55;0;0;3;3;5;1;22798874;A
2020;46015;2021;PRD;283327;35420;26;26;0;3;3;1;4;3043064,19;A
2014;56571;2015;PRD;945591;3673;21;0;0;3;3;5;1;2003;A
2021;32565;2021;PRD;292306;35420;26;26;0;3;3;1;4;164225,5;A
2020;46158;2021;PRD;241273;35420;26;26;0;3;3;1;4;8267816,61;A
2020;37067;2021;PRD;252669;44363;20;23;0;3;3;1;14;22614,9;A
2014;56571;2015;PRD;477010;3673;21;0;0;3;3;5;1;10303;A
2014;56571;2015;PRD;477018;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477040;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477149;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477158;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477261;3673;21;0;0;3;3;5;1;2003;A
2019;52184;2021;PRD;363272;24507;55;0;0;3;3;5;1;3180000;A
2021;32565;2021;PRD;407441;35420;26;26;0;3;3;1;4;642446,69;A
2021;54913;2021;PRD;409407;28573;70;0;0;3;3;1;4;225012,25;A
2020;46015;2021;PRD;407332;35420;26;26;0;3;3;1;4;3884439,25;A
2021;59528;2021;PRD;412536;56156;70;0;0;3;3;1;4;67764,81;A
2021;59528;2021;PRD;412543;56156;70;0;0;3;3;1;4;45732,87;A
2021;59528;2021;PRD;412582;56156;70;0;0;3;3;1;4;58558,5;A
2014;56571;2015;PRD;754878;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;699771;3673;21;0;0;3;3;5;1;10303;A
2020;37067;2021;PRD;380653;44363;20;23;0;3;3;1;14;48459,6;A
2021;59528;2021;PRD;396889;56156;70;0;0;3;3;1;4;25633,79;A
2020;37067;2021;PRD;393924;45844;20;23;0;3;3;1;14;318864,21;A
2019;43555;2019;PRD;376769;52802;35;0;0;3;3;5;1;574833,14;A
2014;56571;2016;PRD;170410;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;170416;10324;30;0;0;3;3;5;1;2003;A
2015;16049;2015;PRD;741987;246261;55;0;0;3;3;5;1;363264,36;A
2014;56571;2016;PRD;84391;10324;30;0;0;3;3;5;1;2003;A
2021;65640;2024;PRD;155617;34217;21;0;270;3;3;5;1;486374;A
2021;65644;2024;PRD;202961;16478;45;0;0;3;3;5;1;7581839,01;A
2021;65644;2024;PRD;202961;37497;50;0;513;3;3;5;1;19323475,58;A
2021;65639;2024;PRD;202987;4158;24;0;0;3;3;5;1;33947,29;A
2021;65639;2024;PRD;202987;30385;20;21;0;3;3;5;1;153087,3;A
2021;65639;2024;PRD;202987;32310;20;24;0;3;3;5;1;15550716,38;A
2021;65639;2024;PRD;202987;36554;20;28;0;3;3;5;1;73555,11;A
2018;32019;2018;PRD;333974;4876;21;0;0;3;3;1;1;1112336,25;A
2014;56571;2015;PRD;1152809;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1152845;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1152860;3673;21;0;0;3;3;5;1;2003;A
2021;65640;2024;PRD;205449;7405;35;0;0;3;3;5;1;581517,8;A
2021;65640;2024;PRD;205449;17002;50;0;0;3;3;5;1;2827160,54;A
2021;65640;2024;PRD;205449;36554;20;28;0;3;3;5;1;3958,02;A
2021;65643;2024;PRD;146558;13407;40;0;0;3;3;5;1;12708,2;A
2021;65643;2024;PRD;146558;16478;45;0;0;3;3;5;1;949514,77;A
2021;65643;2024;PRD;146558;16615;45;0;0;3;3;5;1;117135,94;A
2021;65643;2024;PRD;146558;30521;20;21;0;3;3;5;1;5058973,7;A
2021;65643;2024;PRD;146558;36554;20;28;0;3;3;5;1;105869,25;A
2021;65645;2024;PRD;155604;30521;20;21;0;3;3;5;1;207676,57;A
2021;65640;2024;PRD;155617;29466;45;0;210;3;3;5;1;6783922,5;A
2021;65644;2024;PRD;147189;2655;21;0;0;3;3;5;1;2029594,01;A
2023;84483;2024;PRD;147289;38941;55;0;0;3;3;5;1;46128100;A
2019;43516;2020;PRD;196530;45818;21;0;0;3;3;5;4;494788,83;A
2019;43534;2020;PRD;196531;45814;21;0;0;3;3;5;14;14453,46;A
2021;65639;2024;PRD;151454;2655;21;0;0;3;3;5;1;34817685,52;A
2021;65639;2024;PRD;151454;16960;50;0;0;3;3;5;1;4263186,73;A
2021;65639;2024;PRD;151454;20657;55;0;0;3;3;5;1;23739979,23;A
2019;52131;2020;PRD;168244;24497;55;0;0;3;3;5;1;323671,18;A
2014;56571;2014;PRD;716961;51215;21;0;0;3;3;5;2;2003;A
2014;56571;2014;PRD;716973;51215;21;0;0;3;3;5;2;2003;A
2014;56571;2014;PRD;717017;51215;21;0;0;3;3;5;2;6153;A
2019;52184;2020;PRD;255184;24497;55;0;0;3;3;5;1;2734800;A
2021;65645;2024;PRD;443786;2319;21;0;0;3;3;5;1;2204601,54;A
2021;65645;2024;PRD;443786;6338;31;0;0;3;3;5;1;71271,48;A
2021;65645;2024;PRD;443786;16960;50;0;0;3;3;5;1;148280,78;A
2022;37672;2024;PRD;431452;9075;35;0;0;3;3;5;4;300982,24;A
2014;56571;2015;PRD;443348;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;443382;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;443537;3673;21;0;0;3;3;5;1;2003;A
2021;65639;2024;PRD;440586;2319;21;0;0;3;3;5;1;6246553,5;A
2021;65639;2024;PRD;440586;4921;29;0;0;3;3;5;1;51989348,47;A
2021;65639;2024;PRD;440586;16793;45;0;0;3;3;5;1;12533797,6;A
2021;65639;2024;PRD;440586;20657;55;0;0;3;3;5;1;24636564,15;A
2023;77145;2024;PRD;399628;54946;20;21;0;3;3;6;14;475881;A
2021;65643;2024;PRD;397457;16960;50;0;0;3;3;5;1;274470,36;A
2021;65643;2024;PRD;397457;29466;45;0;210;3;3;5;1;616092,68;A
2014;56571;2015;PRD;443288;3673;21;0;0;3;3;5;1;2003;A
2021;65645;2024;PRD;435640;16793;45;0;0;3;3;5;1;292385,07;A
2021;65641;2024;PRD;435652;2319;21;0;0;3;3;5;1;1720032,84;A
2021;65641;2024;PRD;435652;7555;35;0;0;3;3;5;1;2787435;A
2021;65641;2024;PRD;435652;25312;60;0;0;3;3;5;1;526355;A
2021;65641;2024;PRD;435652;26155;75;0;0;3;3;5;1;2524074,38;A
2021;65641;2024;PRD;435652;30385;20;21;0;3;3;5;1;1151311,5;A
2023;84680;2024;PRD;451021;38941;55;0;0;3;3;5;1;63231100;A
2021;65644;2024;PRD;438288;36087;20;28;0;3;3;5;1;1961575;A
2021;65644;2024;PRD;438288;37497;50;0;513;3;3;5;1;19323475,58;A
2021;65639;2024;PRD;426753;20657;55;0;0;3;3;5;1;59674,16;A
2021;32565;2024;PRD;405683;4847;29;0;0;3;3;1;4;556295;A
2014;56571;2015;PRD;945737;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;930315;3673;21;0;0;3;3;5;1;2003;A
2020;46158;2021;PRD;145494;35420;26;26;0;3;3;1;4;7278165,34;A
2020;46037;2021;PRD;110890;35420;26;26;0;3;3;1;4;2707527,48;A
2020;37067;2021;PRD;155188;44363;20;23;0;3;3;1;14;31950,29;A
2020;36825;2021;PRD;109486;44302;55;0;0;3;3;5;1;17964264;A
2019;52253;2021;PRD;144559;24507;55;0;0;3;3;5;1;3638000;A
2020;46098;2021;PRD;119538;35420;26;26;0;3;3;1;4;2988187,51;A
2021;65643;2022;PRD;244938;48348;40;0;0;3;3;5;15;4024254,1;A
2021;65642;2022;PRD;255635;49455;26;26;0;3;3;5;12;1604145,22;A
2021;65642;2022;PRD;255635;50944;50;0;0;3;3;5;13;239398,71;A
2021;65641;2022;PRD;253040;45848;21;0;0;3;3;5;4;803825,99;A
2021;65641;2022;PRD;253040;57399;40;0;0;3;3;5;4;12708,2;A
2020;37067;2022;PRD;201074;47154;20;23;0;3;3;3;14;306178,78;A
2020;346;2022;PRD;201487;34071;26;26;0;3;3;5;4;8460603;A
2021;65640;2022;PRD;252117;39375;20;27;210;3;3;5;4;98227,94;A
2021;65640;2022;PRD;252117;53245;26;26;0;3;3;5;5;1043291,27;A
2021;65644;2022;PRD;252175;39385;45;0;0;3;3;5;4;205098,9;A
2021;65640;2022;PRD;198638;50942;50;0;0;3;3;5;6;135616,51;A
2021;65639;2022;PRD;199038;55145;26;0;0;3;3;5;1;88997,35;A
2021;65644;2022;PRD;199079;39384;45;0;0;3;3;5;3;43994,47;A
2021;65644;2022;PRD;199079;46121;70;0;0;3;3;5;4;1758327,35;A
2021;65644;2022;PRD;199079;53286;20;23;0;3;3;5;4;488424,26;A
2021;32665;2022;PRD;209497;8553;35;0;0;3;3;1;1;3867935,33;A
2021;59528;2022;PRD;240725;44598;70;0;0;3;3;1;4;91809,07;A
2021;59528;2022;PRD;240754;44598;70;0;0;3;3;1;4;21822,63;A
2021;59528;2022;PRD;240814;44598;70;0;0;3;3;1;4;365738,56;A
2021;65645;2022;PRD;249328;53917;45;0;0;3;3;5;1;195011,25;A
2021;65645;2022;PRD;249328;58242;40;0;0;3;3;5;1;12708,2;A
2021;65638;2022;PRD;249353;48347;40;0;0;3;3;5;14;98306;A
2021;65639;2022;PRD;200193;46832;21;0;0;3;3;5;9;15455,09;A
2021;65638;2022;PRD;238652;58242;40;0;0;3;3;5;1;12708,2;A
2021;65638;2022;PRD;238652;58243;40;0;0;3;3;5;2;25416,4;A
2021;65638;2022;PRD;238652;58250;40;0;0;3;3;5;14;38124,6;A
2021;65639;2022;PRD;243043;39382;45;0;0;3;3;5;1;101841,87;A
2021;65639;2022;PRD;243043;45848;21;0;0;3;3;5;4;5995237,09;A
2021;65639;2022;PRD;243043;48343;40;0;0;3;3;5;9;502714,46;A
2021;65639;2022;PRD;243043;49454;26;26;0;3;3;5;8;1439184,5;A
2021;65639;2022;PRD;243043;53919;45;0;0;3;3;5;7;120175;A
2019;43534;2019;PRD;341504;52802;35;0;0;3;3;5;1;4055109,01;A
2019;37529;2019;PRD;330846;52346;21;0;0;3;3;1;1;2505481,5;A
2021;37225;2023;PRD;165904;45000;55;0;0;3;3;5;1;9006759,49;A
2021;65639;2022;PRD;260792;53292;28;0;0;3;3;5;4;2104913,01;A
2021;65639;2022;PRD;260792;54484;20;31;0;3;3;5;4;113601,36;A
2018;30353;2018;PRD;306679;4876;21;0;0;3;3;1;1;1190860,52;A
2021;65645;2023;PRD;169175;31418;21;0;270;3;3;5;1;556067,83;A
2021;65645;2023;PRD;169175;34802;26;26;0;3;3;5;1;6096981,08;A
2020;37067;2023;PRD;143944;31817;20;23;0;3;3;9;14;133628,02;A
2022;37659;2023;PRD;178477;53970;35;0;352;3;3;5;8;1054223,1;A
2021;65643;2023;PRD;169560;28140;20;27;210;3;3;5;15;550303,28;A
2021;65643;2023;PRD;169560;34816;26;26;0;3;3;5;15;7581836,84;A
2021;37243;2023;PRD;167672;45000;55;0;0;3;3;5;1;6187556,26;A
2021;65638;2023;PRD;157423;13771;40;0;0;3;3;5;2;71703;A
2021;65638;2023;PRD;157423;24214;55;0;0;3;3;5;2;11348761;A
2021;65638;2023;PRD;157423;31837;20;23;0;3;3;5;14;201409,38;A
2021;65642;2023;PRD;157479;39038;70;71;0;3;3;5;12;7507500;A
2021;65638;2023;PRD;47659;28139;20;27;210;3;3;5;14;1757256,71;A
2014;56571;2016;PRD;105212;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;105259;10324;30;0;0;3;3;5;1;2003;A
2021;65644;2023;PRD;49120;28560;20;21;0;3;3;5;4;5260335,21;A
2022;33509;2022;PRD;451328;50268;45;0;0;3;3;1;1;2830157,18;A
2022;37659;2022;PRD;448824;66149;35;0;0;3;3;5;1;150603,3;A
2018;45230;2018;PRD;352055;93119;21;0;0;3;3;1;1;642620,85;A
2021;65639;2023;PRD;46836;16560;50;0;0;3;3;5;1;480673,79;A
2021;65639;2023;PRD;46836;16565;50;0;0;3;3;5;6;141680;A
2021;65639;2023;PRD;46836;16567;50;0;0;3;3;5;12;111221,1;A
2021;65641;2023;PRD;48631;10534;40;0;0;3;3;5;4;7012722,99;A
2021;65641;2023;PRD;48631;34805;26;26;0;3;3;5;4;7709066,59;A
2021;65639;2023;PRD;46836;27295;70;0;0;3;3;5;8;8054397,42;A
2021;65639;2023;PRD;46836;34802;26;26;0;3;3;5;1;249280,17;A
2021;65644;2023;PRD;44884;7266;35;0;0;3;3;5;4;4369227,93;A
2021;65644;2023;PRD;44884;15178;45;0;0;3;3;5;3;1762196,93;A
2021;65644;2023;PRD;44884;16560;50;0;0;3;3;5;1;1300285,83;A
2021;65644;2023;PRD;44884;28132;20;27;210;3;3;5;1;56754,8;A
2021;65644;2023;PRD;44884;34802;26;26;0;3;3;5;1;4709803,87;A
2021;65644;2023;PRD;44884;38391;60;0;602;3;3;5;3;290364,88;A
2020;36824;2020;PRD;367692;66576;55;0;0;3;3;5;1;368950;A
2019;19659;2019;PRD;249789;43891;55;0;0;3;3;5;1;954000;A
2019;44929;2020;PRD;345427;16951;45;0;0;3;3;1;1;2565107,92;A
2020;26261;2020;PRD;360231;16955;45;0;0;3;3;1;1;1290038,27;A
2020;36825;2020;PRD;366325;66576;55;0;0;3;3;5;1;4601000;A
2020;37067;2020;PRD;368931;36335;20;23;0;3;3;1;14;1891606;A
2021;65645;2023;PRD;309239;15179;45;0;0;3;3;5;4;2222543,63;A
2021;65645;2023;PRD;309239;39460;20;23;934;3;3;5;4;63082;A
2021;65644;2023;PRD;262042;7266;35;0;0;3;3;5;4;12734411,58;A
2021;65644;2023;PRD;262042;28560;20;21;0;3;3;5;4;5260335,21;A
2021;65644;2023;PRD;309759;38083;50;0;513;3;3;5;4;947592,59;A
2021;65644;2023;PRD;262042;38082;50;0;513;3;3;5;1;18845885,81;A
2021;65644;2023;PRD;262042;54884;21;0;0;3;3;5;3;3153428,79;A
2020;46014;2021;PRD;111544;35420;26;26;0;3;3;1;4;2855618,25;A
2021;32565;2023;PRD;289975;34561;26;26;0;3;3;1;4;822709,88;A
2022;53374;2023;PRD;284785;25949;70;0;0;3;3;1;3;248449,94;A
2021;32662;2023;PRD;260412;34561;26;26;0;3;3;1;4;524306,91;A
2021;32662;2023;PRD;260412;34573;26;26;0;3;3;3;4;2624873,37;A
